       0.000500        0.000000
       0.001500        0.000000
       0.002500        0.000000
       0.003500        0.000000
       0.004500        0.000000
       0.005500        0.000000
       0.006500        0.000000
       0.007500        0.000000
       0.008500        0.000000
       0.009500        0.000000
       0.010500        0.000000
       0.011500        0.000000
       0.012500        0.000000
       0.013500        0.000000
       0.014500        0.000000
       0.015500        0.000000
       0.016500        0.000000
       0.017500        0.000000
       0.018500        0.000000
       0.019500        0.000000
       0.020500        0.000000
       0.021500        0.000000
       0.022500        0.000000
       0.023500        0.000000
       0.024500        0.000000
       0.025500        0.000000
       0.026500        0.000000
       0.027500        0.000000
       0.028500        0.000000
       0.029500        0.000000
       0.030500        0.000000
       0.031500        0.000000
       0.032500        0.000000
       0.033500        0.000000
       0.034500        0.000000
       0.035500        0.000000
       0.036500        0.000000
       0.037500        0.000000
       0.038500        0.000000
       0.039500        0.000000
       0.040500        0.000000
       0.041500        0.000000
       0.042500        0.000000
       0.043500        0.000000
       0.044500        0.000000
       0.045500        0.000000
       0.046500        0.000000
       0.047500        0.000000
       0.048500        0.000000
       0.049500        0.000000
       0.050500        0.000000
       0.051500        0.000000
       0.052500        0.000000
       0.053500        0.000000
       0.054500        0.000000
       0.055500        0.000000
       0.056500        0.000000
       0.057500        0.000000
       0.058500        0.000000
       0.059500        0.000000
       0.060500        0.000000
       0.061500        0.000000
       0.062500        0.000000
       0.063500        0.000000
       0.064500        0.000000
       0.065500        0.000000
       0.066500        0.000000
       0.067500        0.000000
       0.068500        0.000000
       0.069500        0.000000
       0.070500        0.000000
       0.071500        0.000000
       0.072500        0.000000
       0.073500        0.000000
       0.074500        0.000000
       0.075500        0.000000
       0.076500        0.000000
       0.077500        0.000000
       0.078500        0.000000
       0.079500        0.000000
       0.080500        0.000000
       0.081500        0.000000
       0.082500        0.000000
       0.083500        0.000000
       0.084500        0.000000
       0.085500        0.000000
       0.086500        0.000000
       0.087500        0.000000
       0.088500        0.000000
       0.089500        0.000000
       0.090500        0.000000
       0.091500        0.000000
       0.092500        0.000000
       0.093500        0.000000
       0.094500        0.000000
       0.095500        0.000000
       0.096500        0.000000
       0.097500        0.000000
       0.098500        0.000000
       0.099500        0.000000
       0.100500        0.000000
       0.101500        0.000000
       0.102500        0.000000
       0.103500        0.000000
       0.104500        0.000000
       0.105500        0.000000
       0.106500        0.000000
       0.107500        0.000000
       0.108500        0.000000
       0.109500        0.000000
       0.110500        0.000000
       0.111500        0.000000
       0.112500        0.000000
       0.113500        0.000000
       0.114500        0.000000
       0.115500        0.000000
       0.116500        0.000000
       0.117500        0.000000
       0.118500        0.000000
       0.119500        0.000000
       0.120500        0.000000
       0.121500        0.000000
       0.122500        0.000000
       0.123500        0.000000
       0.124500        0.000000
       0.125500        0.000000
       0.126500        0.000000
       0.127500        0.000000
       0.128500        0.000000
       0.129500        0.000000
       0.130500        0.000000
       0.131500        0.000000
       0.132500        0.000000
       0.133500        0.000000
       0.134500        0.000000
       0.135500        0.000000
       0.136500        0.000000
       0.137500        0.000000
       0.138500        0.000000
       0.139500        0.000000
       0.140500        0.000000
       0.141500        0.000000
       0.142500        0.000000
       0.143500        0.000000
       0.144500        0.000000
       0.145500        0.000000
       0.146500        0.000000
       0.147500        0.000000
       0.148500        0.000000
       0.149500        0.000000
       0.150500        0.000000
       0.151500        0.000000
       0.152500        0.000000
       0.153500        0.000000
       0.154500        0.000000
       0.155500        0.000000
       0.156500        0.000000
       0.157500        0.000000
       0.158500        0.000000
       0.159500        0.000000
       0.160500        0.000000
       0.161500        0.000000
       0.162500        0.000000
       0.163500        0.000000
       0.164500        0.000000
       0.165500        0.000000
       0.166500        0.000000
       0.167500        0.000000
       0.168500        0.000000
       0.169500        0.000000
       0.170500        0.000000
       0.171500        0.000000
       0.172500        0.000000
       0.173500        0.000000
       0.174500        0.000000
       0.175500        0.000000
       0.176500        0.000000
       0.177500        0.000000
       0.178500        0.000000
       0.179500        0.000000
       0.180500        0.000000
       0.181500        0.000000
       0.182500        0.000000
       0.183500        0.000000
       0.184500        0.000000
       0.185500        0.000000
       0.186500        0.000000
       0.187500        0.000000
       0.188500        0.000000
       0.189500        0.000000
       0.190500        0.000000
       0.191500        0.000000
       0.192500        0.000000
       0.193500        0.000000
       0.194500        0.000000
       0.195500        0.000000
       0.196500        0.000000
       0.197500        0.000000
       0.198500        0.000000
       0.199500        0.000000
       0.200500        0.000000
       0.201500        0.000000
       0.202500        0.000000
       0.203500        0.000000
       0.204500        0.000000
       0.205500        0.000000
       0.206500        0.000000
       0.207500        0.000000
       0.208500        0.000000
       0.209500        0.000000
       0.210500        0.000000
       0.211500        0.000000
       0.212500        0.000000
       0.213500        0.000000
       0.214500        0.000000
       0.215500        0.000000
       0.216500        0.000000
       0.217500        0.000000
       0.218500        0.000000
       0.219500        0.000000
       0.220500        0.000000
       0.221500        0.000000
       0.222500        0.000000
       0.223500        0.000000
       0.224500        0.000000
       0.225500        0.000000
       0.226500        0.000000
       0.227500        0.000000
       0.228500        0.000000
       0.229500        0.000000
       0.230500        0.000000
       0.231500        0.000000
       0.232500        0.000000
       0.233500        0.000000
       0.234500        0.000000
       0.235500        0.000000
       0.236500        0.000000
       0.237500        0.000000
       0.238500        0.000000
       0.239500        0.000000
       0.240500        0.000000
       0.241500        0.000000
       0.242500        0.000000
       0.243500        0.000000
       0.244500        0.000000
       0.245500        0.000000
       0.246500        0.000000
       0.247500        0.000000
       0.248500        0.000000
       0.249500        0.000000
       0.250500        0.000000
       0.251500        0.000000
       0.252500        0.000000
       0.253500        0.000000
       0.254500        0.000000
       0.255500        0.000000
       0.256500        0.000000
       0.257500        0.000000
       0.258500        0.000000
       0.259500        0.000000
       0.260500        0.000000
       0.261500        0.000000
       0.262500        0.000000
       0.263500        0.000000
       0.264500        0.000000
       0.265500        0.000000
       0.266500        0.000000
       0.267500        0.000000
       0.268500        0.000000
       0.269500        0.000000
       0.270500        0.000000
       0.271500        0.000000
       0.272500        0.000000
       0.273500        0.000000
       0.274500        0.000000
       0.275500        0.000000
       0.276500        0.000000
       0.277500        0.000000
       0.278500        0.000000
       0.279500        0.000000
       0.280500        0.000000
       0.281500        0.000000
       0.282500        0.000000
       0.283500        0.000000
       0.284500        0.000000
       0.285500        0.000000
       0.286500        0.000000
       0.287500        0.000000
       0.288500        0.000000
       0.289500        0.000000
       0.290500        0.000000
       0.291500        0.000000
       0.292500        0.000000
       0.293500        0.000000
       0.294500        0.000000
       0.295500        0.000000
       0.296500        0.000000
       0.297500        0.000000
       0.298500        0.000000
       0.299500        0.000000
       0.300500        0.000000
       0.301500        0.000000
       0.302500        0.000000
       0.303500        0.000000
       0.304500        0.000000
       0.305500        0.000000
       0.306500        0.000000
       0.307500        0.000000
       0.308500        0.000000
       0.309500        0.000000
       0.310500        0.000000
       0.311500        0.000000
       0.312500        0.000000
       0.313500        0.000000
       0.314500        0.000000
       0.315500        0.000000
       0.316500        0.000000
       0.317500        0.000000
       0.318500        0.000000
       0.319500        0.000000
       0.320500        0.000000
       0.321500        0.000000
       0.322500        0.000000
       0.323500        0.000000
       0.324500        0.000000
       0.325500        0.000000
       0.326500        0.000000
       0.327500        0.000000
       0.328500        0.000000
       0.329500        0.000000
       0.330500        0.000000
       0.331500        0.000000
       0.332500        0.000000
       0.333500        0.000000
       0.334500        0.000000
       0.335500        0.000000
       0.336500        0.000000
       0.337500        0.000000
       0.338500        0.000000
       0.339500        0.000000
       0.340500        0.000000
       0.341500        0.000000
       0.342500        0.000000
       0.343500        0.000000
       0.344500        0.000000
       0.345500        0.000000
       0.346500        0.000000
       0.347500        0.000000
       0.348500        0.000000
       0.349500        0.000000
       0.350500        0.000000
       0.351500        0.000000
       0.352500        0.000000
       0.353500        0.000000
       0.354500        0.000000
       0.355500        0.000000
       0.356500        0.000000
       0.357500        0.000000
       0.358500        0.000000
       0.359500        0.000000
       0.360500        0.000000
       0.361500        0.000000
       0.362500        0.000000
       0.363500        0.000000
       0.364500        0.000000
       0.365500        0.000000
       0.366500        0.000000
       0.367500        0.000000
       0.368500        0.000000
       0.369500        0.000000
       0.370500        0.000000
       0.371500        0.000000
       0.372500        0.000000
       0.373500        0.000000
       0.374500        0.000000
       0.375500        0.000000
       0.376500        0.000000
       0.377500        0.000000
       0.378500        0.000000
       0.379500        0.000000
       0.380500        0.000000
       0.381500        0.000000
       0.382500        0.000000
       0.383500        0.000000
       0.384500        0.000000
       0.385500        0.000000
       0.386500        0.000000
       0.387500        0.000000
       0.388500        0.000000
       0.389500        0.000000
       0.390500        0.000000
       0.391500        0.000000
       0.392500        0.000000
       0.393500        0.000000
       0.394500        0.000000
       0.395500        0.000000
       0.396500        0.000000
       0.397500        0.000000
       0.398500        0.000000
       0.399500        0.000000
       0.400500        0.000000
       0.401500        0.000000
       0.402500        0.000000
       0.403500        0.000000
       0.404500        0.000000
       0.405500        0.000000
       0.406500        0.000000
       0.407500        0.000000
       0.408500        0.000000
       0.409500        0.000000
       0.410500        0.000000
       0.411500        0.000000
       0.412500        0.000000
       0.413500        0.000000
       0.414500        0.000000
       0.415500        0.000000
       0.416500        0.000000
       0.417500        0.000000
       0.418500        0.000000
       0.419500        0.000000
       0.420500        0.000000
       0.421500        0.000000
       0.422500        0.000000
       0.423500        0.000000
